link_midpoint,probability_left,real_coherence,imaginary_coherence
3.900000000000000133e-01,3.261588120384699215e-34,-4.249807128957584825e-35,-5.017934033463156487e-34
4.100000000000000311e-01,7.775436270454040858e-34,-4.064122723553437974e-35,-1.114609131068848974e-33
4.299999999999999933e-01,1.599916945034162705e-33,2.551547050773939073e-35,-2.102513011909363198e-33
4.500000000000000111e-01,2.763400949159276283e-33,1.660491749050550967e-34,-3.256824222921348914e-33
4.700000000000000289e-01,3.848329121667732120e-33,3.468535278957872836e-34,-4.078266350233940082e-33
4.899999999999999911e-01,4.353204537247125858e-33,9.263997144139239723e-34,-4.192007332499204406e-33
5.100000000000000089e-01,4.233925088722976116e-33,2.406770894534767796e-33,-3.124458682046817649e-33
5.300000000000000266e-01,3.673845868465521726e-33,4.139399845964541681e-33,-1.893126094562137361e-33
5.500000000000000444e-01,5.639473792986588810e-33,4.454921151163559450e-33,-4.262020350790047749e-33
5.700000000000000622e-01,6.740192672037011598e-33,-7.178607870529908758e-33,-8.541790328045796882e-34
5.899999999999999689e-01,7.753789145484822023e-33,1.980555347918155261e-32,-3.809694580852018947e-32
6.099999999999999867e-01,2.377724224842544597e-31,4.217309256320949342e-31,-2.359722993017515324e-31
6.300000000000000044e-01,9.821992695041166481e-31,1.535328052558876719e-30,5.593485121776144443e-32
6.500000000000000222e-01,2.403138558376919477e-30,5.325971957906694215e-30,1.148495767868838189e-30
6.700000000000000400e-01,1.235260435639232051e-29,2.785701623791724032e-29,1.711512998464807326e-31
6.900000000000000577e-01,6.282421293979448250e-29,1.302099859928742444e-28,4.353733248507258398e-30
7.099999999999999645e-01,2.701760141703606112e-28,5.640348348710162266e-28,2.617042093992853256e-29
7.299999999999999822e-01,1.180046226009960269e-27,2.413310126061172433e-27,8.466179862279195664e-29
7.500000000000000000e-01,4.941529624998111062e-27,9.933734690579256870e-27,4.458114508787854779e-28
7.700000000000000178e-01,2.000955984405136238e-26,3.995607306216751183e-26,1.736531861068462758e-27
7.900000000000000355e-01,7.993695663072221758e-26,1.570767575184936048e-25,6.286729475188620998e-27
8.100000000000000533e-01,3.091515084090659116e-25,5.986851431374455551e-25,2.560160038561064332e-26
8.300000000000000711e-01,1.161499565063348743e-24,2.224481399407212870e-24,9.634076647782588489e-26
8.499999999999999778e-01,4.268274555336419606e-24,8.072414913670137444e-24,3.440611595669486238e-25
8.699999999999999956e-01,1.529476601694877920e-23,2.856227419038078833e-23,1.231507070496944722e-24
8.900000000000000133e-01,5.343789605447179157e-23,9.862733496223196498e-23,4.300240447879835682e-24
9.100000000000000311e-01,1.823770018888370963e-22,3.327346167577237702e-22,1.455865357254307721e-23
9.300000000000000488e-01,6.082141850887836454e-22,1.096978874183241506e-21,4.822447731243701874e-23
9.500000000000000666e-01,1.982341550354321007e-21,3.535423184313001341e-21,1.564408449505928045e-22
9.699999999999999734e-01,6.317625147850160756e-21,1.114435151917213691e-20,4.962739660438930657e-22
9.899999999999999911e-01,1.969772750360065733e-20,3.437514509233641817e-20,1.539289718443317406e-21
1.010000000000000009e+00,6.010947266582159578e-20,1.037948184576430498e-19,4.674859240480942307e-21
1.030000000000000027e+00,1.795926360490528499e-19,3.069143327205975470e-19,1.390822043260803352e-20
1.050000000000000044e+00,5.255774863683753460e-19,8.890911083482057934e-19,4.052119268118748332e-20
1.070000000000000062e+00,1.507151631386564044e-18,2.524173159904694813e-18,1.156968585715251440e-19
1.090000000000000080e+00,4.236359349186774478e-18,7.025615979486712635e-18,3.239264017331229332e-19
1.110000000000000098e+00,1.167611246540124930e-17,1.917762948282603181e-17,8.893353257158267619e-19
1.130000000000000115e+00,3.156636174876535258e-17,5.135644114823225086e-17,2.395194795752047051e-18
1.150000000000000133e+00,8.373537078991446722e-17,1.349648465592624834e-16,6.330780169769229295e-18
1.169999999999999929e+00,2.180152594072230267e-16,3.481818545615821021e-16,1.642565466162742309e-17
1.189999999999999947e+00,5.573023021753694229e-16,8.820250371391268648e-16,4.184697280022796316e-17
1.209999999999999964e+00,1.399095844803207755e-15,2.194672423339081941e-15,1.047157897470806771e-16
1.229999999999999982e+00,3.450480151391215750e-15,5.365291718448301671e-15,2.574456352151152883e-16
1.250000000000000000e+00,8.361918403590297174e-15,1.289047052560333236e-14,6.220170774886366872e-16
1.270000000000000018e+00,1.991781402035984145e-14,3.044453235668263684e-14,1.477324222509402770e-15
1.290000000000000036e+00,4.664427714436127790e-14,7.070087946113406060e-14,3.449966860028561994e-15
1.310000000000000053e+00,1.074197508175729736e-13,1.614811277978977069e-13,7.923674536995076169e-15
1.330000000000000071e+00,2.433345735221448496e-13,3.628302335726975753e-13,1.790252921270750195e-14
1.350000000000000089e+00,5.423244097067053592e-13,8.021769221326718712e-13,3.979956037858598746e-14
1.370000000000000107e+00,1.189457468376606325e-12,1.745497414104336493e-12,8.707944633973746873e-14
1.390000000000000124e+00,2.567846378558105426e-12,3.738911361700256346e-12,1.875517553401196253e-13
1.409999999999999920e+00,5.457738417923551069e-12,7.885694364150185124e-12,3.977283990724955643e-13
1.429999999999999938e+00,1.142274669659552825e-11,1.637920685074836766e-11,8.306181220618747367e-13
1.449999999999999956e+00,2.354673098060241627e-11,3.351126685142613879e-11,1.708647335696383437e-12
1.469999999999999973e+00,4.781659427089056224e-11,6.754892194811111533e-11,3.462774858548261124e-12
1.489999999999999991e+00,9.567489562630864707e-11,1.341707625309581629e-10,6.915111200691054363e-12
1.510000000000000009e+00,1.886556777815122068e-10,2.626572365137392681e-10,1.360997420158844529e-11
1.530000000000000027e+00,3.666682927556244829e-10,5.068633819110523339e-10,2.640442459472771771e-11
1.550000000000000044e+00,7.025632885365880177e-10,9.643586349156625119e-10,5.050489172857307034e-11
1.570000000000000062e+00,1.327337104059843593e-09,1.809282835208940958e-09,9.525803927430004594e-11
1.590000000000000080e+00,2.473055610204724126e-09,3.347856669251199207e-09,1.771958583881752784e-10
1.610000000000000098e+00,4.544799803005330179e-09,6.110689847778702906e-09,3.251320106238729075e-10
1.630000000000000115e+00,8.239359897726635472e-09,1.100386840438971173e-08,5.885575071948135679e-10
1.650000000000000133e+00,1.473797980761908075e-08,1.955237016817930568e-08,1.051255332328533718e-09
1.669999999999999929e+00,2.601444173298779480e-08,3.428607947548992108e-08,1.853033118330176704e-09
1.689999999999999947e+00,4.531978774090853978e-08,5.934233294445157257e-08,3.223872064118611296e-09
1.709999999999999964e+00,7.793297379431067361e-08,1.013916678150282527e-07,5.536745553756984199e-09
1.729999999999999982e+00,1.323050481924867628e-07,1.710376954482178384e-07,9.388031687747505897e-09
1.750000000000000000e+00,2.217755770023120700e-07,2.849003566031828401e-07,1.571800498079077222e-08
1.770000000000000018e+00,3.671065586827359957e-07,4.686666663559383354e-07,2.598851897639704064e-08
1.790000000000000036e+00,6.001632007402656186e-07,7.614862893766875786e-07,4.244083476869618644e-08
1.810000000000000053e+00,9.691740390731954284e-07,1.222201580509157156e-06,6.846370120495744647e-08
1.830000000000000071e+00,1.546124763323952671e-06,1.938031770086890081e-06,1.091102320576545120e-07
1.850000000000000089e+00,2.436978097747688457e-06,3.036474486980671081e-06,1.718116628657640701e-07
1.870000000000000107e+00,3.795559987235836353e-06,4.701336450378366305e-06,2.673462702160829659e-07
1.890000000000000124e+00,5.842099327220283765e-06,7.193945418226741471e-06,4.111318431592632290e-07
1.910000000000000142e+00,8.887538051769120420e-06,1.088070775919880175e-05,6.249189618302171229e-07
1.929999999999999938e+00,1.336481760843768718e-05,1.626823409213181860e-05,9.389683697677010684e-07
1.949999999999999956e+00,1.986836707058248040e-05,2.404722659893414441e-05,1.394796872831257016e-06
1.969999999999999973e+00,2.920293164283358097e-05,3.514616777461174082e-05,2.048569991012950128e-06
1.989999999999999991e+00,4.244264799878054071e-05,5.079553043670070460e-05,2.975203264718037341e-06
2.010000000000000231e+00,6.100085336067071379e-05,7.260270251042943415e-05,4.273204827120317486e-06
2.030000000000000249e+00,8.671047042634820023e-05,1.026370533650070071e-04,6.070246993510801976e-06
2.049999999999999822e+00,1.219139115499633699e-04,1.435235401793253437e-04,8.529392234190084798e-06
2.069999999999999840e+00,1.695602811416585878e-04,1.985419624956614819e-04,1.185581821186955402e-05
2.089999999999999858e+00,2.333062379393657662e-04,2.717274489139607282e-04,1.630378850336705748e-05
2.109999999999999876e+00,3.176152539569475266e-04,3.679660656565025400e-04,2.218350335913404158e-05
2.129999999999999893e+00,4.278482585550823876e-04,4.930776771315663895e-04,2.986734423226620704e-05
2.149999999999999911e+00,5.703369104762509882e-04,6.538765105979087470e-04,3.979490556073943074e-05
2.169999999999999929e+00,7.524291655294415961e-04,8.581984664879044149e-04,5.247609902968189237e-05
2.189999999999999947e+00,9.824956058573166857e-04,1.114883288505704676e-03,6.849153326047091529e-05
2.209999999999999964e+00,1.269884394067056534e-03,1.433699492834595050e-03,8.848933113882160337e-05
2.229999999999999982e+00,1.624812941335049190e-03,1.825200675196673658e-03,1.131775636022861424e-04
2.250000000000000000e+00,2.058185641292076002e-03,2.300503654631067419e-03,1.433115669343417548e-04
2.270000000000000018e+00,2.581329479518086525e-03,2.870981995339783998e-03,1.796755813667680031e-04
2.290000000000000036e+00,3.205643060199170509e-03,3.547872800203528097e-03,2.230584073470647617e-04
2.310000000000000053e+00,3.942159567424537679e-03,4.341800199550178291e-03,2.742231200558519042e-04
2.330000000000000071e+00,4.801030239562830912e-03,5.262225438196990561e-03,3.338713016302700390e-04
2.350000000000000089e+00,5.790941781485512557e-03,6.316840523873354200e-03,4.026027232630151852e-04
2.370000000000000107e+00,6.918488333783578449e-03,7.510929542455534007e-03,4.808719057487244601e-04
2.390000000000000124e+00,8.187525605104486667e-03,8.846728370045181880e-03,5.689434687507269588e-04
2.410000000000000142e+00,9.598540916317959901e-03,1.032281896185941773e-02,6.668486022157777294e-04
2.430000000000000160e+00,1.114807753704394853e-02,1.193359801772310262e-02,7.743453119270234499e-04
2.450000000000000178e+00,1.282825418423032444e-02,1.366886102725909692e-02,8.908852618563654815e-04
2.470000000000000195e+00,1.462642037160203669e-02,1.551354103713050055e-02,1.015590022167906642e-03
2.490000000000000213e+00,1.652498509294420687e-02,1.744763671305685909e-02,1.147239309357113478e-03
2.510000000000000231e+00,1.850144996707356326e-02,1.944635639872512728e-02,1.284273365342945838e-03
2.530000000000000249e+00,2.052866861457360720e-02,2.148049419102296756e-02,1.424810975665490986e-03
2.550000000000000266e+00,2.257534210854493864e-02,2.351704112707694860e-02,1.566683803136169036e-03
2.569999999999999840e+00,2.460674654854399027e-02,2.552002023744301060e-02,1.707486760943304708e-03
2.589999999999999858e+00,2.658567408201335802e-02,2.745151948046405110e-02,1.844643132685948577e-03
2.609999999999999876e+00,2.847355413062129664e-02,2.927288256592653140e-02,1.975482141365523647e-03
2.629999999999999893e+00,3.023170832346657941e-02,3.094600554387928054e-02,2.097325754293769516e-03
2.649999999999999911e+00,3.182268180639537258e-02,3.243467782250444853e-02,2.207580763173068363e-03
2.669999999999999929e+00,3.321158614806604681e-02,3.370590083387479952e-02,2.303831664085024059e-03
2.689999999999999947e+00,3.436738571505738166e-02,3.473111644845022078e-02,2.383929630825329382e-03
2.709999999999999964e+00,3.526406053369233323e-02,3.548728066131243142e-02,2.446072953481920245e-03
2.729999999999999982e+00,3.588158432349505822e-02,3.595772587394580749e-02,2.488874704968557349e-03
2.750000000000000000e+00,3.620666622772805016e-02,3.613276674783675452e-02,2.511414076973360419e-03
2.770000000000000018e+00,3.623321808388206555e-02,3.601001926367804890e-02,2.513268745866312649e-03
2.790000000000000036e+00,3.596252488925499174e-02,3.559441919287503059e-02,2.494526720581566152e-03
2.810000000000000053e+00,3.540311324520522412e-02,3.489794344347542376e-02,2.455777307346473926e-03
2.830000000000000071e+00,3.457032974163773420e-02,3.393905441634632175e-02,2.398082012719938982e-03
2.850000000000000089e+00,3.348565722881090279e-02,3.274190241568884080e-02,2.322927311207808460e-03
2.870000000000000107e+00,3.217581060838885232e-02,3.133533329849039900e-02,2.232162150215706402e-03
2.890000000000000124e+00,3.067166427611420221e-02,2.975175717851450546e-02,2.127923791828384859e-03
2.910000000000000142e+00,2.900707007170705287e-02,2.802593869189751868e-02,2.012556057423429273e-03
2.930000000000000160e+00,2.721762727137122875e-02,2.619376998414263760e-02,1.888524228024427614e-03
2.950000000000000178e+00,2.533946485730021250e-02,2.429108441135671356e-02,1.758330765789131549e-03
2.970000000000000195e+00,2.340809138243081858e-02,2.235256245799767394e-02,1.624435683938661593e-03
2.990000000000000213e+00,2.145735983015378476e-02,2.041077226902619432e-02,1.489184847103064077e-03
3.010000000000000231e+00,1.951858473931778262e-02,1.849537632279467728e-02,1.354748785159306732e-03
3.030000000000000249e+00,1.761983741064544057e-02,1.663252403269289276e-02,1.223073812722034939e-03
3.050000000000000266e+00,1.578543313239827092e-02,1.484443833586240012e-02,1.095846425669820936e-03
3.070000000000000284e+00,1.403561289941072238e-02,1.314919338756299558e-02,9.744711532678893484e-04
3.089999999999999858e+00,1.238641176684066557e-02,1.156067096485235805e-02,8.600613293236055671e-04
3.109999999999999876e+00,1.084969732780456664e-02,1.008867554763218446e-02,7.534416464057632108e-04
3.129999999999999893e+00,9.433355192097366698e-03,8.739182549435934103e-03,6.551608984485563381e-04
3.149999999999999911e+00,8.141593936753434291e-03,7.514690886125288682e-03,5.655130107245112496e-04
3.169999999999999929e+00,6.975339782416004053e-03,6.414649900911336550e-03,4.845643011023039967e-04
3.189999999999999947e+00,5.932691052195764557e-03,5.435931375213589982e-03,4.121849012868992893e-04
3.209999999999999964e+00,5.009404003581298739e-03,4.573319615368887960e-03,3.480823713345776622e-04
3.229999999999999982e+00,4.199384522891843122e-03,3.819996026879715883e-03,2.918357401009205447e-04
3.250000000000000000e+00,3.495164032863939691e-03,3.167998764719243653e-03,2.429284704980101022e-04
3.270000000000000018e+00,2.888342383967918998e-03,2.608642590522134222e-03,2.007791536242450761e-04
3.290000000000000036e+00,2.369985106894491756e-03,2.132888628695268473e-03,1.647690543590959946e-04
3.310000000000000053e+00,1.930966878390475479e-03,1.731658008376498348e-03,1.342659406393016956e-04
3.330000000000000071e+00,1.562257144102186185e-03,1.396087193038586050e-03,1.086439120274457627e-04
3.350000000000000089e+00,1.255147372882634135e-03,1.117725994304901620e-03,8.729918798213276811e-05
3.370000000000000107e+00,1.001422282134476665e-03,8.886817706562404268e-04,6.966201506729966029e-05
3.390000000000000124e+00,7.934795340745603304e-04,7.017151152395509741e-04,5.520500251581628810e-05
3.410000000000000142e+00,6.244038743056876811e-04,5.502934787072081895e-04,4.344829802459248684e-05
3.430000000000000160e+00,4.880025250447726001e-04,4.286097272132089646e-04,3.396207448572695771e-05
3.450000000000000178e+00,3.788089431467495647e-04,3.315726989804755262e-04,2.636681951455672169e-05
3.470000000000000195e+00,2.920619111087097803e-04,2.547765022229829426e-04,2.033191025001558267e-05
3.490000000000000213e+00,2.236664562366627845e-04,1.944547000196932723e-04,1.557292351840296871e-05
3.510000000000000231e+00,1.701423939331901843e-04,1.474247539610422570e-04,1.184808329880055825e-05
3.530000000000000249e+00,1.285654600987840501e-04,1.110272353299288219e-04,8.954190052291561110e-06
3.550000000000000266e+00,9.650511494274421811e-05,8.306343184175406149e-05,6.722315446614717554e-06
3.570000000000000284e+00,7.196222955035875581e-05,6.173413434925187273e-05,5.013485713369137484e-06
3.589999999999999858e+00,5.330905402486255329e-05,4.558161989608720978e-05,3.714520570900338472e-06
3.609999999999999876e+00,3.923314291879159010e-05,3.343617880345313935e-05,2.734144501301137755e-06
3.629999999999999893e+00,2.868629723242038099e-05,2.436797533022775061e-05,1.999444379755090504e-06
3.649999999999999911e+00,2.083907848680838641e-05,1.764458520307293654e-05,1.452712460865582512e-06
3.669999999999999929e+00,1.504105667056584556e-05,1.269421302516290442e-05,1.048686349655702333e-06
3.689999999999999947e+00,1.078666153194316007e-05,9.074347447861343086e-06,7.521772339621459664e-07
3.709999999999999964e+00,7.686303306196621256e-06,6.445448479567647960e-06,5.360634772005845062e-07
3.729999999999999982e+00,5.442300217404305570e-06,4.549164800571362476e-06,3.796176714900458585e-07
3.750000000000000000e+00,3.829081294086369847e-06,3.190535067390343308e-06,2.671304208836494656e-07
3.770000000000000018e+00,2.677110223238251399e-06,2.223622645460982503e-06,1.867924928355552875e-07
3.790000000000000036e+00,1.859986586119534373e-06,1.540056374260060307e-06,1.297976730940504757e-07
3.810000000000000053e+00,1.284214138782055738e-06,1.059991119715194903e-06,8.963094077053276736e-08
3.830000000000000071e+00,8.811730421312007105e-07,7.250532297326078068e-07,6.150983564724393109e-08
3.850000000000000089e+00,6.008872497352227479e-07,4.928916462621686122e-07,4.195064222404576785e-08
3.870000000000000107e+00,4.072345210284742992e-07,3.330110463797927103e-07,2.843490865472289459e-08
3.890000000000000124e+00,2.743011588483589572e-07,2.236160766971205760e-07,1.915560395281152892e-08
3.910000000000000142e+00,1.836342475973860378e-07,1.492437206644089906e-07,1.282573121189563031e-08
3.930000000000000160e+00,1.221895579525620214e-07,9.900317107590102240e-08,8.535364107469853122e-09
3.950000000000000178e+00,8.081280011966980693e-08,6.527897815313701686e-08,5.645817568021489834e-09
3.970000000000000195e+00,5.312549792076999479e-08,4.278385205212633508e-08,3.711996988687830195e-09
3.990000000000000213e+00,3.471472250128762513e-08,2.787274131492656623e-08,2.425913839474302003e-09
4.009999999999999787e+00,2.254878362735964011e-08,1.805026579548386999e-08,1.575944760861094548e-09
4.030000000000000249e+00,1.455935285034895840e-08,1.161989951659029192e-08,1.017689361442221524e-09
4.049999999999999822e+00,9.345041487114377580e-09,7.436123952780176558e-09,6.532941246206504184e-10
4.070000000000000284e+00,5.962812763454231688e-09,4.730715773022930259e-09,4.169001789319356592e-10
4.089999999999999858e+00,3.782355471993100825e-09,2.991944127541436726e-09,2.644817125761031792e-10
4.110000000000000320e+00,2.385201577540497977e-09,1.881207845497948021e-09,1.668052710156778715e-10
4.129999999999999893e+00,1.495373384785163473e-09,1.175944827894868958e-09,1.045886742320326739e-10
4.150000000000000355e+00,9.320648897536377507e-10,7.308261056897308716e-10,6.519742072608143677e-11
4.169999999999999929e+00,5.775965883332964747e-10,4.515731103426139928e-10,4.040704032900427395e-11
4.190000000000000391e+00,3.558729518915391274e-10,2.774207110758057913e-10,2.489857180096320540e-11
4.209999999999999964e+00,2.180053004848159915e-10,1.694557243689541306e-10,1.525430389413637389e-11
4.230000000000000426e+00,1.327854700978604781e-10,1.029176438211984632e-10,9.292244112629046988e-12
4.250000000000000000e+00,8.041834097123714386e-11,6.215115805789104575e-11,5.628189221908262241e-12
4.270000000000000462e+00,4.842729798725226658e-11,3.732019377868154795e-11,3.389581881883122201e-12
4.290000000000000036e+00,2.899782121608327898e-11,2.228348994783850554e-11,2.029842440448131435e-12
4.310000000000000497e+00,1.726592425194936747e-11,1.323050646209063315e-11,1.208722499766749560e-12
4.330000000000000071e+00,1.022287071049418279e-11,7.811471706971936835e-12,7.157282939013172493e-13
4.350000000000000533e+00,6.018990062776551782e-12,4.586289823203016499e-12,4.214404313666473763e-13
4.370000000000000107e+00,3.524123841105187462e-12,2.677758305495962393e-12,2.467741546051783562e-13
4.389999999999999680e+00,2.051938964711844654e-12,1.554788872757582061e-12,1.436969453389148872e-13
4.410000000000000142e+00,1.188152909456982873e-12,8.977811455529364657e-13,8.321252036227634987e-14
4.429999999999999716e+00,6.842009158795208857e-13,5.155577221010610034e-13,4.792166574434286775e-14
4.450000000000000178e+00,3.918384858066394706e-13,2.944425236140530767e-13,2.744642979081057016e-14
4.469999999999999751e+00,2.231779403711455319e-13,1.672433138380111859e-13,1.563360455024420751e-14
4.490000000000000213e+00,1.264226005842321705e-13,9.447795744271166859e-14,8.856461975385221278e-15
4.509999999999999787e+00,7.122556662856176265e-14,5.308283919762256207e-14,4.989967505117877673e-15
4.530000000000000249e+00,3.991105620552349325e-14,2.966388612603431657e-14,2.796274985870686555e-15
4.549999999999999822e+00,2.224359308667143617e-14,1.648771425076336559e-14,1.558529410918851587e-15
4.570000000000000284e+00,1.233046001474787965e-14,9.115060108161593807e-15,8.639948835425028315e-16
4.589999999999999858e+00,6.798676434935954865e-15,5.012257951747088170e-15,4.764053831608796892e-16
4.610000000000000320e+00,3.728621608419784538e-15,2.741511749612558787e-15,2.612881346154783723e-16
4.629999999999999893e+00,2.034038033097376136e-15,1.491549092389480700e-15,1.425436476439171990e-16
4.650000000000000355e+00,1.103734222251900207e-15,8.072045590275528695e-16,7.735152945882577520e-17
4.669999999999999929e+00,5.957615936587433383e-16,4.345463726666526281e-16,4.175333663179252876e-17
4.690000000000000391e+00,3.198828073949246845e-16,2.327034813970267901e-16,2.241934199989537433e-17
4.709999999999999964e+00,1.708548752435133647e-16,1.239628214608140362e-16,1.197487925196975857e-17
4.730000000000000426e+00,9.077984351057475835e-17,6.569152237616679483e-17,6.362717164143558116e-18
4.750000000000000000e+00,4.798268110367368222e-17,3.463092230139627543e-17,3.363136655533763705e-18
4.770000000000000462e+00,2.523017555007889209e-17,1.816198618554838337e-17,1.768424962849332424e-18
4.790000000000000036e+00,1.319788950308107442e-17,9.475772390124803439e-18,9.250773110654360232e-19
4.810000000000000497e+00,6.868221650115958240e-18,4.918411568890486116e-18,4.814174379544388241e-19
4.830000000000000071e+00,3.555874628791290886e-18,2.539810085350802066e-18,2.492435801994452620e-19
4.850000000000000533e+00,1.831548721990262434e-18,1.304821687690541578e-18,1.283799091482929620e-19
4.870000000000000107e+00,9.385723770823373754e-19,6.669320314322631750e-19,6.578750361713453392e-20
4.889999999999999680e+00,4.785207205636092692e-19,3.391563257933631954e-19,3.354042189719666751e-20
4.910000000000000142e+00,2.427313347892024697e-19,1.715987492306488609e-19,1.701369995176509719e-20
4.929999999999999716e+00,1.225041536124512825e-19,8.638319807893077115e-20,8.586727529683352227e-21
4.950000000000000178e+00,6.151455748882357192e-20,4.326635410873184919e-20,4.311441817058020120e-21
4.969999999999999751e+00,3.073363453435465932e-20,2.156196240701160786e-20,2.153937267233843845e-21
4.990000000000000213e+00,1.527829935205612964e-20,1.069186179311544816e-20,1.070844359540535418e-21
5.009999999999999787e+00,7.557295061763721844e-21,5.275270144555540097e-21,5.297004183696817443e-22
5.030000000000000249e+00,3.719460124493266266e-21,2.589783233868240589e-21,2.606563527274543137e-22
5.049999999999999822e+00,1.821479114140315433e-21,1.265104302254545355e-21,1.276293412671812167e-22
5.070000000000000284e+00,8.876182723063097080e-22,6.149638884570506527e-22,6.220214299349139358e-23
5.089999999999999858e+00,4.304211648398290548e-22,2.974595919559756806e-22,3.016674767019419323e-23
5.110000000000000320e+00,2.076855155226344125e-22,1.431704059091203168e-22,1.455272330473075223e-23
5.129999999999999893e+00,9.971589415685235259e-23,6.857161064381244562e-23,6.985342706436982165e-24
5.150000000000000355e+00,4.764396728509417375e-23,3.268319315721900298e-23,3.338072711322523972e-24
5.169999999999999929e+00,2.265415551814976456e-23,1.550191198026272687e-23,1.587363802211009574e-24
5.190000000000000391e+00,1.071896053197993503e-23,7.316783628503498555e-24,7.508409363753869610e-25
5.209999999999999964e+00,5.047045804177530881e-24,3.436780406640907843e-24,3.535066931048332441e-25
5.230000000000000426e+00,2.365032339445137825e-24,1.606532789944967457e-24,1.656613893216736425e-25
5.250000000000000000e+00,1.102898788137630337e-24,7.473690282159363623e-25,7.724277922569631800e-26
5.270000000000000462e+00,5.118574046420075240e-25,3.460150109935212928e-25,3.586180444792385187e-26
5.290000000000000036e+00,2.364182988341132777e-25,1.594156168029570751e-25,1.655987639592388416e-26
5.310000000000000497e+00,1.086530463741287318e-25,7.309121100870196670e-26,7.596524210701707891e-27
5.330000000000000071e+00,4.969977821154004163e-26,3.336225178253430673e-26,3.477788749537899671e-27
5.350000000000000533e+00,2.263862936769353905e-26,1.515778130974373417e-26,1.590065072341029968e-27
5.370000000000000107e+00,1.026063183400051326e-26,6.849992266964034014e-27,7.188363271032180335e-28
5.389999999999999680e+00,4.623411159284751317e-27,3.080339548191879958e-27,3.218095302013734714e-28
5.410000000000000142e+00,2.074670146223225953e-27,1.380074568269400506e-27,1.450428060519455217e-28
5.429999999999999716e+00,9.281683804420073433e-28,6.155997840026189832e-28,6.545768706217632407e-29
5.450000000000000178e+00,4.129076263911216254e-28,2.729275822787384017e-28,2.893456102153023677e-29
5.469999999999999751e+00,1.824298442932461374e-28,1.203855026106637984e-28,1.265129799699362847e-29
5.490000000000000213e+00,8.031977792119042161e-29,5.293485797032811735e-29,5.606522741867302926e-30
5.509999999999999787e+00,3.527813894572941809e-29,2.318178183876900328e-29,2.484026331553203567e-30
5.530000000000000249e+00,1.540799521404263552e-29,1.009433680570952865e-29,1.081264154492816224e-30
5.549999999999999822e+00,6.689044634759576718e-30,4.371468069604715060e-30,4.684512188682013530e-31
5.570000000000000284e+00,2.889677178649507561e-30,1.883016983722402162e-30,2.005874158962265950e-31
5.589999999999999858e+00,1.240965011212378081e-30,8.085748095045512070e-31,8.468058596971489741e-32
5.610000000000000320e+00,5.326209991688301975e-31,3.475146786170797089e-31,3.777814445453898438e-32
5.629999999999999893e+00,2.294194938679601164e-31,1.483305595030308741e-31,1.724062667018998236e-32
5.650000000000000355e+00,9.719834053551314734e-32,6.202349113334897879e-32,6.666147055352419346e-33
5.669999999999999929e+00,4.003515849646041910e-32,2.585786510716086251e-32,2.310572623064245173e-33
5.690000000000000391e+00,1.683440153749279680e-32,1.111260040951472167e-32,1.186107323350986178e-33
5.709999999999999964e+00,7.419137423203872728e-33,4.765421699305417920e-33,6.769784647877899369e-34
5.730000000000000426e+00,3.122673498611746835e-33,1.916469853506721753e-33,2.256970389221987089e-34
5.750000000000000000e+00,1.192502467655942970e-33,7.574628587480692330e-34,4.285875841012025041e-35
5.770000000000000462e+00,4.826714167616471131e-34,3.276284029152969863e-34,3.302473958139075483e-35
