link_midpoint,probability_left,real_coherence,imaginary_coherence
4.525000000000000355e+00,3.491250804769684196e-26,2.226012414176130542e-26,2.981834291898545808e-27
4.535000000000000142e+00,1.444767193069768103e-26,1.030476939487693414e-26,-1.258359420068822104e-27
4.544999999999999929e+00,7.459453760344619010e-27,6.951457040993218384e-27,5.242160814914953146e-28
4.554999999999999716e+00,6.514894931210527792e-27,4.863013796615486730e-27,1.446770326112539541e-27
4.565000000000000391e+00,3.951260585841751103e-27,2.474671564232125173e-27,4.333505061249466769e-28
4.575000000000000178e+00,1.597412237146388479e-27,1.104904743670317594e-27,1.688213067673409630e-29
4.584999999999999964e+00,7.644235285831568643e-28,5.307003574199720834e-28,4.192963036549111837e-29
4.594999999999999751e+00,3.707381479917954964e-28,2.528782834290310845e-28,-4.376899941934682657e-29
4.605000000000000426e+00,1.776540987134718405e-28,1.992775231144407354e-28,-3.452894960241694813e-30
4.615000000000000213e+00,2.235999844073433314e-28,1.892740873867369672e-28,9.827561557536712564e-29
4.625000000000000000e+00,2.034113593225535775e-28,9.725623358042835981e-29,7.314146978878723224e-29
4.634999999999999787e+00,7.280050446756445729e-29,1.260136357888899698e-29,4.183997505333731252e-30
4.645000000000000462e+00,2.421689251487782083e-30,1.484124137527517933e-32,-5.491681478628133733e-30
4.655000000000000249e+00,1.245361505677269744e-29,1.089964397154781361e-29,1.062868577704395423e-29
4.665000000000000036e+00,1.861075671578510593e-29,6.109732213817527177e-30,6.320509222447137831e-30
4.674999999999999822e+00,4.152311791280054466e-30,-8.452781824935818821e-32,-2.446912287367245988e-30
4.685000000000000497e+00,1.443659579397538977e-30,2.361629696895223412e-30,2.798715550816966816e-30
4.695000000000000284e+00,9.288965176429186511e-30,3.244388361467937114e-30,8.906270902781930057e-30
4.705000000000000071e+00,9.672521699377007457e-30,1.999607444091627399e-31,7.505170240240291038e-30
4.714999999999999858e+00,5.827597640636331022e-30,-6.266976865208028136e-31,5.594048846669381016e-30
4.725000000000000533e+00,5.437254670477498547e-30,1.198833421640008475e-30,5.771357011167155204e-30
4.735000000000000320e+00,6.390313757390728266e-30,2.467084054896310972e-30,5.884704280832507288e-30
4.745000000000000107e+00,6.371556977101726779e-30,2.163181705341474464e-30,5.753660794582578530e-30
4.754999999999999893e+00,5.930099623252170286e-30,1.141237136658165194e-30,5.679584856271040269e-30
4.764999999999999680e+00,5.659282048159945400e-30,4.892534569663539086e-31,5.654596576373050231e-30
4.775000000000000355e+00,5.692211682073228336e-30,4.325013087152952828e-31,5.493470845023366817e-30
4.785000000000000142e+00,5.334530935100866974e-30,4.543349863537829614e-31,4.600173733447324361e-30
4.794999999999999929e+00,4.005604038608831220e-30,3.521567254116295183e-31,3.040284262308896264e-30
4.804999999999999716e+00,2.338559344510028413e-30,2.968197197220807879e-31,1.631576649284384580e-30
4.815000000000000391e+00,1.175999366858983771e-30,3.047260178567801245e-31,8.456475879097354178e-31
4.825000000000000178e+00,6.870563128400819527e-31,2.760516186699052529e-31,6.366335019628583422e-31
4.834999999999999964e+00,7.008256863274644250e-31,1.780870789485516764e-31,8.189039029904255036e-31
4.844999999999999751e+00,1.002130235410946111e-30,3.171870875839883764e-32,1.189197718738622679e-30
4.855000000000000426e+00,1.412188995732786566e-30,-1.057197444031982374e-31,1.619064819394997272e-30
4.865000000000000213e+00,1.864160931514128292e-30,-1.744159897748035270e-31,2.069143667753002457e-30
4.875000000000000000e+00,2.312985098228249449e-30,-1.627011560284935628e-31,2.468541805511268972e-30
4.884999999999999787e+00,2.646005076477970280e-30,-8.983164359213662584e-32,2.696381650352199505e-30
4.895000000000000462e+00,2.750767106703665127e-30,2.451743976536856635e-32,2.669994473239340169e-30
4.905000000000000249e+00,2.591812143822220388e-30,1.531217551584624468e-31,2.394382820018302604e-30
4.915000000000000036e+00,2.221038810402480024e-30,2.604617389008766649e-31,1.960371480000859853e-30
4.924999999999999822e+00,1.760841205797446300e-30,3.220695015222943538e-31,1.510900566045493956e-30
4.935000000000000497e+00,1.355346113226943315e-30,3.343818375132053815e-31,1.173422288323423816e-30
4.945000000000000284e+00,1.098413951583458449e-30,3.089195535736377381e-31,9.978040298746148792e-31
4.955000000000000071e+00,9.932905268012325066e-31,2.630345883211617471e-31,9.461514752890213586e-31
4.964999999999999858e+00,9.709040636384309408e-31,2.127951399135447723e-31,9.332749381355933107e-31
4.975000000000000533e+00,9.437429670332995201e-31,1.688539820355105498e-31,8.830616907832388870e-31
4.985000000000000320e+00,8.564933940850019783e-31,1.355086276153218867e-31,7.658238378747822978e-31
4.995000000000000107e+00,7.061919484640194402e-31,1.119463212190079125e-31,6.006052239308287020e-31
5.004999999999999893e+00,5.285512170725176381e-31,9.456382460182596052e-32,4.307566029923915405e-31
5.014999999999999680e+00,3.679748748325841582e-31,7.951000502154012114e-32,2.944517642211870310e-31
5.025000000000000355e+00,2.527990053500729670e-31,6.445526636018995596e-32,2.076160226174537964e-31
5.035000000000000142e+00,1.869425638902755797e-31,4.905278690298519704e-32,1.637715312074883228e-31
5.044999999999999929e+00,1.563436904296965195e-31,3.436421402509775861e-32,1.446635605912164036e-31
5.054999999999999716e+00,1.414092561569207688e-31,2.186388950493342154e-32,1.322163398571257155e-31
5.065000000000000391e+00,1.270015179881133579e-31,1.257364255255156104e-32,1.155224010355943052e-31
5.075000000000000178e+00,1.063256710784501907e-31,6.660083104749415389e-33,9.185384673390093922e-32
5.084999999999999964e+00,7.976893802550509878e-32,3.527015600484831510e-33,6.406218004931396028e-32
5.094999999999999751e+00,5.160408115751291420e-32,2.203886113252763092e-33,3.718505892649999918e-32
5.105000000000000426e+00,2.688906943487841776e-32,1.768462905246869021e-33,1.588846259348666974e-32
5.115000000000000213e+00,9.504631807761734035e-33,1.611955914657749086e-33,3.096391710871521211e-33
5.125000000000000000e+00,1.282116313858946071e-33,1.485128936817648943e-33,-4.587030109032481947e-34
5.134999999999999787e+00,1.884397215033508349e-33,1.384690398217444252e-33,3.924714022403356143e-33
5.145000000000000462e+00,9.191664856210855736e-33,1.391759822809455986e-33,1.349743851684430115e-32
5.155000000000000249e+00,2.003095682888930896e-32,1.552254033965773526e-33,2.489538291039135466e-32
5.165000000000000036e+00,3.106140101822927740e-32,1.833539382324995622e-33,3.501378360908609836e-32
5.174999999999999822e+00,3.957731683026714692e-32,2.143912005352511118e-33,4.168263413237413345e-32
5.185000000000000497e+00,4.401608007867309878e-32,2.379492430532911207e-33,4.397863975391537914e-32
5.195000000000000284e+00,4.406986572553749991e-32,2.465891201618217144e-33,4.214650069426223703e-32
5.205000000000000071e+00,4.044505493368906934e-32,2.377990914941543009e-33,3.723542939600759117e-32
5.214999999999999858e+00,3.442032766129393609e-32,2.137295934866933056e-33,3.062688009674852249e-32
5.225000000000000533e+00,2.738421980316430515e-32,1.795307708947677997e-33,2.361963528882668624e-32
5.235000000000000320e+00,2.049027888982093485e-32,1.413057238026470467e-33,1.717214536270875418e-32
5.245000000000000107e+00,1.448878801075865628e-32,1.044288717197808425e-33,1.182075677800412555e-32
5.254999999999999893e+00,9.719296715848876161e-33,7.258264186382040604e-34,7.731469737760124111e-33
5.264999999999999680e+00,6.204404501568609906e-33,4.752385309637041537e-34,4.818020218283068574e-33
5.275000000000000355e+00,3.777827586704096061e-33,2.938281846955217155e-34,2.866462445824652341e-33
5.285000000000000142e+00,2.197808598959456534e-33,1.722660186118347702e-34,1.630736403345783639e-33
5.294999999999999929e+00,1.223480879835760223e-33,9.647223380278428149e-35,8.889216954810740434e-34
5.304999999999999716e+00,6.534541616205475800e-34,5.219227123004231504e-35,4.663921893736106458e-34
5.315000000000000391e+00,3.370484426002538660e-34,2.766244833040621673e-35,2.381020410599129745e-34
5.325000000000000178e+00,1.704733971213596598e-34,1.452003657277264481e-35,1.210168001487793366e-34
5.334999999999999964e+00,8.714496004176163149e-35,7.525695173603602990e-36,6.372756588663105529e-35
5.344999999999999751e+00,4.725274691396439574e-35,3.741368885782155126e-36,3.665860907792701652e-35
5.355000000000000426e+00,2.873592646666836958e-35,1.655925833937939786e-36,2.410075607761231064e-35
5.365000000000000213e+00,2.030867299709271504e-35,5.179092067949157465e-37,1.833511699100030618e-35
5.375000000000000000e+00,1.656655484424387254e-35,-6.652246074706537182e-38,1.573263821418139935e-35
5.384999999999999787e+00,1.494096586425190296e-35,-3.281614003925956193e-37,1.450807788360910302e-35
5.395000000000000462e+00,1.409493975790698036e-35,-4.114288043583458848e-37,1.366445374368500143e-35
5.405000000000000249e+00,1.325912511754604121e-35,-4.034621389764105813e-37,1.262640783476335416e-35
5.415000000000000036e+00,1.203616038709626589e-35,-3.516842734424771624e-37,1.115090997597170655e-35
5.424999999999999822e+00,1.034104491112051037e-35,-2.798047092664969163e-37,9.271988380149492663e-36
5.435000000000000497e+00,8.321021708785048437e-36,-2.007065753482830212e-37,7.199965887338342436e-36
5.445000000000000284e+00,6.234786270711315867e-36,-1.237373307241154594e-37,5.196115798286473927e-36
5.455000000000000071e+00,4.332936069215877756e-36,-5.675902810721538671e-38,3.470893801582694465e-36
5.464999999999999858e+00,2.781099276943073598e-36,-5.383264072647454242e-39,2.134628368474772545e-36
5.475000000000000533e+00,1.638441061348207687e-36,2.812206797461192916e-38,1.198939797111824169e-36
5.485000000000000320e+00,8.778146017789830492e-37,4.493412914986190316e-38,6.080143201594561864e-37
5.495000000000000107e+00,4.234384900047599495e-37,4.870210098003401784e-38,2.764363868844032920e-37
5.504999999999999893e+00,1.860694587133239688e-37,4.408324217562237066e-38,1.184768905912252720e-37
5.514999999999999680e+00,8.588247612145836901e-38,3.543026655997563225e-38,6.399976174277707025e-38
5.525000000000000355e+00,6.230925717692601992e-38,2.599808597715433678e-38,6.310604597984503752e-38
5.535000000000000142e+00,7.476053679245027763e-38,1.771783059840204422e-38,8.413913148328983946e-38
5.544999999999999929e+00,9.889328361032617919e-38,1.137989885274162845e-38,1.091519237894555421e-37
5.554999999999999716e+00,1.217842519244671923e-37,7.005767385905219715e-39,1.293162759036819523e-37
5.565000000000000391e+00,1.377171491816919525e-37,4.227230972144739684e-39,1.413010032327631959e-37
5.575000000000000178e+00,1.451078759255485435e-37,2.571134690795470516e-39,1.447809085060342717e-37
5.584999999999999964e+00,1.445002352056282424e-37,1.621901843634371859e-39,1.408814837862749727e-37
5.594999999999999751e+00,1.373715621373583057e-37,1.081669555806754343e-39,1.312875659245080422e-37
5.605000000000000426e+00,1.254815385892902121e-37,7.664978459868544252e-40,1.177773629188971745e-37
5.615000000000000213e+00,1.105508817554576369e-37,5.751873403339798239e-40,1.020026639070736753e-37
5.625000000000000000e+00,9.411841967603528884e-38,4.554686060656567612e-40,8.539415585684378297e-38
5.634999999999999787e+00,7.748078783361515106e-38,3.792524229391529273e-40,6.912060200328124729e-38
5.645000000000000462e+00,6.166433753818202249e-38,3.289808559922516673e-40,5.406908875753989761e-38
5.655000000000000249e+00,4.741110833573919408e-38,2.921803194628790758e-40,4.083842050490392337e-38
5.665000000000000036e+00,3.517871691299778724e-38,2.602004424593250111e-40,2.974907024226600981e-38
5.674999999999999822e+00,2.515938505484595459e-38,2.281153296637352547e-40,2.087378240490835516e-38
5.685000000000000497e+00,1.732024958245774788e-38,1.943220317310591278e-40,1.408778295045518612e-38
5.695000000000000284e+00,1.146076957875939875e-38,1.595783114242324398e-40,9.131518996515861600e-39
5.705000000000000071e+00,7.277879888257552053e-39,1.258005482115598364e-40,5.675386948150827033e-39
5.714999999999999858e+00,4.427916272864801051e-39,9.501847215405739933e-41,3.376236532561860117e-39
5.725000000000000533e+00,2.576381514656553553e-39,6.871437517357444724e-41,1.918795630348213439e-39
5.735000000000000320e+00,1.430882156011091774e-39,4.757250976388218401e-41,1.039745839811296228e-39
5.745000000000000107e+00,7.571095568835472892e-40,3.153482512580579192e-41,5.362158746617641207e-40
5.754999999999999893e+00,3.810834334500073657e-40,2.001858297668949650e-41,2.628958212671344462e-40
5.764999999999999680e+00,1.824140080684852835e-40,1.217193816349419063e-41,1.226344029834162596e-40
5.775000000000000355e+00,8.325760194936865124e-41,7.089467305006556719e-42,5.471340160338595310e-41
5.785000000000000142e+00,3.655902632810858653e-41,3.955034214753525314e-42,2.367781167002304220e-41
5.794999999999999929e+00,1.576303088460191528e-41,2.111861006827453940e-42,1.022844224410467837e-41
5.804999999999999716e+00,6.920051635482041323e-42,1.076849069945476386e-42,4.609403330696371516e-42
5.815000000000000391e+00,3.237866444462803872e-42,5.210534794605069664e-43,2.261999212853039161e-42
5.825000000000000178e+00,1.664101117147721059e-42,2.354930798543629317e-43,1.224167112200619467e-42
5.834999999999999964e+00,9.338627882880902875e-43,9.552994655610980906e-44,7.153594494515356555e-43
5.844999999999999751e+00,5.577533649921318350e-43,3.091934290003645645e-44,4.408805965692060675e-43
5.855000000000000426e+00,3.502116140515702356e-43,3.909254668235171272e-45,2.865577053705431377e-43
5.865000000000000213e+00,2.345170676355639807e-43,-5.098585788618043237e-45,2.009178992166245993e-43
5.875000000000000000e+00,1.722433177675463782e-43,-6.078403391802869427e-45,1.555458227567888937e-43
5.884999999999999787e+00,1.406815096164240425e-43,-4.045140861197403360e-45,1.328639896057661715e-43
5.895000000000000462e+00,1.255971943059477283e-43,-1.445544424049834464e-45,1.217729382704914647e-43
5.905000000000000249e+00,1.180817626991250969e-43,6.457953378199383227e-46,1.153391493040010159e-43
5.915000000000000036e+00,1.126637688131966907e-43,1.901901868501418659e-45,1.093572580670243672e-43
5.924999999999999822e+00,1.061798948204008043e-43,2.382858339531697503e-45,1.015451991037828145e-43
5.935000000000000497e+00,9.716628079491092450e-44,2.310762788377663432e-45,9.110111198003609024e-44
5.945000000000000284e+00,8.546948757040609455e-44,1.932403121856487320e-45,7.834381953564979173e-44
5.955000000000000071e+00,7.185591508549447022e-44,1.447740992206656078e-45,6.429892623052300539e-44
5.964999999999999858e+00,5.756586445885761163e-44,9.860399370024047393e-46,5.025076564229659893e-44
5.975000000000000533e+00,4.388211218820131666e-44,6.111987299963794357e-46,3.735672850584372287e-44
5.985000000000000320e+00,3.181019916635154339e-44,3.401015744274649051e-46,2.640610967950717232e-44
5.995000000000000107e+00,2.192373250604448225e-44,1.626575507976495187e-46,1.774561076486098513e-44
6.004999999999999893e+00,1.436494259405659797e-44,5.762174766080511468e-47,1.133691871916427930e-44
6.015000000000000568e+00,8.947411064762557543e-45,2.542266672562891045e-48,6.884253318492204007e-45
6.025000000000000355e+00,5.296833896783578502e-45,-2.137642859400118330e-47,3.972589504723882777e-45
6.035000000000000142e+00,2.979501459225502720e-45,-2.782370218066964536e-47,2.177829881274569375e-45
6.044999999999999929e+00,1.592117746909421908e-45,-2.575715004201933169e-47,1.134112882863540906e-45
6.054999999999999716e+00,8.082790763141661169e-46,-2.047993314479419806e-47,5.613143255882341741e-46
6.065000000000000391e+00,3.903270652642280469e-46,-1.479017251160329131e-47,2.646514079118874520e-46
6.075000000000000178e+00,1.800006281017331650e-46,-9.929629182159538140e-48,1.196268106741973280e-46
6.084999999999999964e+00,8.005067271005099760e-47,-6.265666994085222642e-48,5.261517609012045266e-47
6.094999999999999751e+00,3.507297618902625994e-47,-3.734988816748636950e-48,2.319831073723401571e-47
6.105000000000000426e+00,1.574179959940926913e-47,-2.107113748714539617e-48,1.075679523688675897e-47
6.115000000000000213e+00,7.632454685983948593e-48,-1.124817589818726217e-48,5.519697535465864894e-48
6.125000000000000000e+00,4.157545219582622739e-48,-5.674741731710820275e-49,3.190880281986178646e-48
6.134999999999999787e+00,2.526429264487679966e-48,-2.703976077977964798e-49,2.017159881407257360e-48
6.145000000000000462e+00,1.639487363324875771e-48,-1.221657292938677757e-49,1.329394265871491311e-48
6.155000000000000249e+00,1.087055392687858105e-48,-5.332184633936277601e-50,8.809857903340767175e-49
6.165000000000000036e+00,7.165956650483916846e-49,-2.374302252614496969e-50,5.759606645592313480e-49
6.174999999999999822e+00,4.637125710434607112e-49,-1.197052116054353332e-50,3.685676653459759844e-49
6.185000000000000497e+00,2.932536786946269508e-49,-7.457846210256187655e-51,2.303934164413865583e-49
6.195000000000000284e+00,1.811972011609878751e-49,-5.521984612095867592e-51,1.408415624487117581e-49
6.205000000000000071e+00,1.096420800087279598e-49,-4.350713882040055794e-51,8.448591899386743644e-50
6.214999999999999858e+00,6.527420146491197789e-50,-3.384354634484428430e-51,5.002561393447826793e-50
6.225000000000000533e+00,3.851469415776500795e-50,-2.524634668340192884e-51,2.949396095078276231e-50
6.235000000000000320e+00,2.275151164865779892e-50,-1.794188720031764141e-51,1.750830277317786776e-50
6.245000000000000107e+00,1.361490981099846360e-50,-1.216489590281498173e-51,1.058806308833280157e-50
6.254999999999999893e+00,8.342833589247896017e-51,-7.897403696243131620e-52,6.581112844757708159e-51
6.265000000000000568e+00,5.266164745689233823e-51,-4.927289858987027575e-52,4.214808393762587933e-51
6.275000000000000355e+00,3.419450875405443940e-51,-2.963715049546286129e-52,2.767602138601054414e-51
6.285000000000000142e+00,2.265702286370641175e-51,-1.722432140713993096e-52,1.844392547279834019e-51
6.294999999999999929e+00,1.514520073487579982e-51,-9.682581342288844445e-53,1.232926881833654784e-51
6.304999999999999716e+00,1.009880265615116688e-51,-5.261807434921851413e-53,8.181714808010390348e-52
6.315000000000000391e+00,6.655969589968820027e-52,-2.755639387344999956e-53,5.347552082293070133e-52
6.325000000000000178e+00,4.307749362373834755e-52,-1.380519633117521119e-53,3.423899373753777630e-52
6.334999999999999964e+00,2.725819048045798316e-52,-6.514376369200509292e-54,2.140033500359200684e-52
6.344999999999999751e+00,1.681691635361480306e-52,-2.799605288170362649e-54,1.302833217137990211e-52
6.355000000000000426e+00,1.009791649638585325e-52,-1.002937498872087342e-54,7.714376218334626684e-53
6.365000000000000213e+00,5.894449542692959821e-53,-1.994591798837021539e-55,4.438372215639044184e-53
6.375000000000000000e+00,3.342050113673724659e-53,1.123927651493668208e-55,2.479316341528849557e-53
6.384999999999999787e+00,1.839330839941051471e-53,1.964492556664630040e-55,1.343937246668746334e-53
6.395000000000000462e+00,9.821796094834069360e-54,1.862776808054903502e-55,7.066895280673114512e-54
6.405000000000000249e+00,5.088245347371008336e-54,1.458333237414436239e-55,3.605477130762887116e-54
6.415000000000000036e+00,2.558982873240418391e-54,1.030232247114329213e-55,1.786912479497130117e-54
6.424999999999999822e+00,1.251931002631426131e-54,6.793890791330452963e-56,8.630003668724670864e-55
6.435000000000000497e+00,5.985835695859730899e-55,4.252411904939473364e-56,4.088149947307009694e-55
6.445000000000000284e+00,2.822295986748196193e-55,2.550661764968194243e-56,1.922334112458924431e-55
6.455000000000000071e+00,1.332400007643652803e-55,1.475305759309004186e-56,9.143286764462512904e-56
6.464999999999999858e+00,6.437722864647891564e-56,8.265151997109457349e-57,4.506929674765147962e-56
6.475000000000000533e+00,3.261330583819756898e-56,4.499847713834492386e-57,2.353413466700478971e-56
6.485000000000000320e+00,1.760337105415459763e-56,2.386594655475378269e-57,1.312405780802641731e-56
6.495000000000000107e+00,1.010810525157723514e-56,1.234992751633236149e-57,7.733245356227941751e-57
6.504999999999999893e+00,6.067239043305192489e-57,6.238283675478478761e-58,4.710365959795141019e-57
6.515000000000000568e+00,3.721084523983962721e-57,3.073201039779110428e-58,2.902053939350864320e-57
6.525000000000000355e+00,2.288677577281383330e-57,1.472441765758574714e-58,1.780971375059198553e-57
6.535000000000000142e+00,1.395364693575237188e-57,6.823994938983633553e-59,1.079606285575320816e-57
6.544999999999999929e+00,8.386384060987937927e-58,3.029671934332363234e-59,6.443501386582974220e-58
6.554999999999999716e+00,4.961673462196734945e-58,1.266431667361224007e-59,3.786319628160113429e-58
6.565000000000000391e+00,2.892623814852411698e-58,4.815463277617356396e-60,2.194446044541370934e-58
6.575000000000000178e+00,1.665585509710289625e-58,1.528443725659724181e-60,1.257724584404627843e-58
6.584999999999999964e+00,9.498790275338275826e-59,2.788163469285900985e-61,7.148590298303655426e-59
6.594999999999999751e+00,5.379960937892628719e-59,-1.153737546810034793e-61,4.039418774255285360e-59
6.605000000000000426e+00,3.032928553423712422e-59,-1.841463959292186353e-61,2.273404178516493424e-59
6.615000000000000213e+00,1.704196312838597438e-59,-1.507607453507573690e-61,1.275506675415560886e-59
6.625000000000000000e+00,9.547870481792024107e-60,-1.002563442387505922e-61,7.132862206013651026e-60
6.634999999999999787e+00,5.329751244697134362e-60,-5.922878700398639158e-62,3.970919926826207744e-60
6.645000000000000462e+00,2.959183719909549970e-60,-3.197414146719669593e-62,2.196050256701817584e-60
6.655000000000000249e+00,1.630064075856068295e-60,-1.583707867809398224e-62,1.203091494013712318e-60
6.665000000000000036e+00,8.881123002903540309e-61,-7.077731036123578989e-63,6.508064390759752501e-61
6.674999999999999822e+00,4.769657117471315328e-61,-2.694331920960046323e-63,3.464144547168141648e-61
6.685000000000000497e+00,2.516118683283310718e-61,-6.975839938957446444e-64,1.807973211389217065e-61
6.695000000000000284e+00,1.299150082689414171e-61,9.381313629450564374e-65,9.219314954735141280e-62
6.705000000000000071e+00,6.542420108052158478e-62,3.267828047870823744e-64,4.576940304934990336e-62
6.714999999999999858e+00,3.202094955530244020e-62,3.307889763698012102e-64,2.204271548715398531e-62
6.725000000000000533e+00,1.517727407037587914e-62,2.608447922208191553e-64,1.026075405181042969e-62
6.735000000000000320e+00,6.941372556683610085e-63,1.824225878306101685e-64,4.599594242803034725e-63
6.745000000000000107e+00,3.052644851712354462e-63,1.182447516254180433e-64,1.978944357454430008e-63
6.754999999999999893e+00,1.287474561275305726e-63,7.248231533307695283e-65,8.157176538327699289e-64
6.765000000000000568e+00,5.209027012900138999e-64,4.247636551311001954e-65,3.231540559426361791e-64
6.775000000000000355e+00,2.039397861372087797e-64,2.395715060357771591e-65,1.250992881746983352e-64
6.785000000000000142e+00,7.955179945095911239e-65,1.306612699038387633e-65,4.956598456723813244e-65
6.794999999999999929e+00,3.302892604294004067e-65,6.917623011191014268e-66,2.190869574310515279e-65
6.804999999999999716e+00,1.598127824691230803e-65,3.568011491267043805e-66,1.168012739601267698e-65
6.815000000000000391e+00,9.333175962799939570e-66,1.799468034453057916e-66,7.371288833804003477e-66
6.825000000000000178e+00,6.168745184689503315e-66,8.907875536867507287e-67,5.029193497645000742e-66
6.834999999999999964e+00,4.228783799872745401e-66,4.345128095269382278e-67,3.447933754943375586e-66
6.844999999999999751e+00,2.855915348636255711e-66,2.095954471143305086e-67,2.297116353628021488e-66
6.855000000000000426e+00,1.863036240236272959e-66,1.002492634581250848e-67,1.472182453369656889e-66
6.865000000000000213e+00,1.168721812173262402e-66,4.759877781511163875e-68,9.070805448918244084e-67
6.875000000000000000e+00,7.059513649672747291e-67,2.241272356366131215e-68,5.387238078778752954e-67
6.884999999999999787e+00,4.118211052194167963e-67,1.042973073442510376e-68,3.094202604509769049e-67
6.895000000000000462e+00,2.327459074970785019e-67,4.767623855353762826e-69,1.723966996198261938e-67
6.905000000000000249e+00,1.277932342479880508e-67,2.122034322268795389e-69,9.341785981781068706e-68
6.915000000000000036e+00,6.832442745491022279e-68,9.083242183620822184e-70,4.933306853396598079e-68
6.924999999999999822e+00,3.563259575748822938e-68,3.670010224316749265e-70,2.542803439976213992e-68
6.935000000000000497e+00,1.814966351560407718e-68,1.354339416733552900e-70,1.280577072298501255e-68
6.945000000000000284e+00,9.036316624890260838e-69,4.231692014861364609e-71,6.304976372448006205e-69
6.955000000000000071e+00,4.399416203429157946e-69,8.364146566792483358e-72,3.035627801988128277e-69
6.964999999999999858e+00,2.094620214374871106e-69,-1.935831633969159004e-72,1.429087260755605881e-69
6.975000000000000533e+00,9.750188278917130598e-70,-3.732352707644208015e-72,6.575739875280965711e-70
6.985000000000000320e+00,4.434965430004602335e-70,-3.038517145308066325e-72,2.955459157657209477e-70
6.995000000000000107e+00,1.969724957070303113e-70,-1.980174991453013950e-72,1.296350679950209621e-70
7.004999999999999893e+00,8.533766040143912901e-71,-1.153914283519615380e-72,5.543481095572565397e-71
7.015000000000000568e+00,3.602570974419291636e-71,-6.264039466831861292e-73,2.308345033334341209e-71
7.025000000000000355e+00,1.480159766407673338e-71,-3.232211047274936875e-73,9.349105234637246185e-72
7.035000000000000142e+00,5.912215867294442908e-72,-1.603714362873799034e-73,3.679319304052875778e-72
7.044999999999999929e+00,2.294082260051134498e-72,-7.705692719907227107e-74,1.406413971765211954e-72
7.054999999999999716e+00,8.648068399960250328e-73,-3.600652162329378492e-74,5.225888976361665146e-73
7.065000000000000391e+00,3.172912294880249019e-73,-1.639398737218288546e-74,1.893643464397619755e-73
7.075000000000000178e+00,1.138626446839149205e-73,-7.272214922432124631e-75,6.741379526556169544e-74
7.084999999999999964e+00,4.037764022386694713e-74,-3.135566223336117322e-75,2.390912278534282062e-74
7.094999999999999751e+00,1.440098838569119201e-74,-1.307551300346394708e-75,8.633190591513877056e-75
7.105000000000000426e+00,5.294197047488416449e-75,-5.226905109767905722e-76,3.257692800305132699e-75
7.115000000000000213e+00,2.056169737125541975e-75,-1.971837615350076605e-76,1.310374926962093240e-75
7.125000000000000000e+00,8.539975340162267744e-76,-6.808801314769008777e-77,5.629460510225538985e-76
7.134999999999999787e+00,3.765165835832238962e-76,-1.999203312404477277e-77,2.542738254651823185e-76
7.145000000000000462e+00,1.727808615652951499e-76,-3.749415071816506992e-78,1.182787565604139404e-76
7.155000000000000249e+00,8.105019410130814574e-77,7.883933394260076756e-79,5.590074938640517087e-77
7.165000000000000036e+00,3.856271265819070599e-77,1.472332760649986292e-78,2.679189746704005098e-77
7.174999999999999822e+00,1.867019937171220167e-77,1.143367736849222546e-78,1.311949722501041321e-77
7.185000000000000497e+00,9.289054378363553335e-78,7.099298513312883110e-79,6.634000962551763846e-78
7.195000000000000284e+00,4.792088338790734533e-78,3.930882770994725567e-79,3.484678067226839490e-78
7.205000000000000071e+00,2.566208875212021293e-78,2.014993928643475654e-79,1.894350559135348714e-78
7.214999999999999858e+00,1.414213036700399903e-78,9.707105853176583700e-80,1.052841306881554139e-78
7.225000000000000533e+00,7.904732730287806719e-79,4.413029600918677742e-80,5.891453671931493664e-79
7.235000000000000320e+00,4.415579357586968860e-79,1.885200380745193410e-80,3.274633576634819285e-79
7.245000000000000107e+00,2.436546598917708426e-79,7.452256752135481768e-81,1.790482214818366178e-79
7.254999999999999893e+00,1.318004825385782956e-79,2.623136982238329319e-81,9.573005229195345826e-80
7.265000000000000568e+00,6.958338530182029822e-80,7.339131740463637498e-82,4.989065436208173304e-80
7.275000000000000355e+00,3.577888615831134153e-80,7.962126982910268512e-83,2.531138330112672239e-80
7.285000000000000142e+00,1.790643960598362865e-80,-9.672420180302262806e-83,1.249931122553631524e-80
7.294999999999999929e+00,8.725471959921197227e-81,-1.104137542345787743e-82,6.011885382184392396e-81
7.304999999999999716e+00,4.143610478804755167e-81,-8.211042868939095216e-83,2.819771143661722799e-81
7.315000000000000391e+00,1.920511463573278491e-81,-5.210614404275399562e-83,1.291936811048043119e-81
7.325000000000000178e+00,8.705054906974795691e-82,-3.029361071813366266e-83,5.795493791015320388e-82
7.334999999999999964e+00,3.868961072232422745e-82,-1.662317141886717261e-83,2.553182423922739804e-82
7.344999999999999751e+00,1.692023607994791867e-82,-8.745206939209916881e-84,1.109066725982994681e-82
7.355000000000000426e+00,7.314773040255411654e-83,-4.453133812288982525e-84,4.775102915793025965e-83
7.365000000000000213e+00,3.144309705487932899e-83,-2.209254314530798860e-84,2.051144450495635377e-83
7.375000000000000000e+00,1.353556742719567860e-83,-1.073148978861329230e-84,8.857907393277809191e-84
7.384999999999999787e+00,5.881849619304166983e-84,-5.124607807593699066e-85,3.877100402081108719e-84
7.395000000000000462e+00,2.600291501747602461e-84,-2.414047437265378325e-85,1.732478463000771970e-84
